race_id,series,driver_key,driver_quality
IndyCar_2022_5375_chevrolet_detroit_grand_prix,IndyCar,Romain Grosjean,-0.044692419474018474
IndyCar_2022_5375_chevrolet_detroit_grand_prix,IndyCar,Santino Ferrucci,0.12095613227319162
IndyCar_2022_5375_chevrolet_detroit_grand_prix,IndyCar,Scott Dixon,-0.18708035583628255
IndyCar_2022_5375_chevrolet_detroit_grand_prix,IndyCar,Scott McLaughlin,-0.19016955423801168
IndyCar_2022_5375_chevrolet_detroit_grand_prix,IndyCar,Simon Pagenaud,0.06995100724637687
IndyCar_2022_5375_chevrolet_detroit_grand_prix,IndyCar,Takuma Sato,0.028278189501769982
IndyCar_2022_5375_chevrolet_detroit_grand_prix,IndyCar,Tatiana Calderon,1.2647437647595006
IndyCar_2022_5375_chevrolet_detroit_grand_prix,IndyCar,Will Power,-0.16182390769389624
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Alex Palou,-0.3095116796666828
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Alexander Rossi,-0.11193641319598648
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Callum Ilott,0.07797520276663815
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Christian Lundgaard,-0.08397221212206676
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Colton Herta,-0.1991996564862621
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Conor Daly,0.21692015122888778
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Dalton Kellett,0.8038390622314162
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,David Malukas,-0.050384461753680984
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Devlin DeFrancesco,0.2657794221358322
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Felix Rosenqvist,-0.13091312698801394
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Graham Rahal,0.049059065041335705
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Helio Castroneves,0.12791649928617466
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Jack Harvey,0.20162695955519916
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Jimmie Johnson,0.5198479184641706
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Josef Newgarden,-0.23896750230129624
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Kyle Kirkwood,-0.05734785282031173
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Marcus Ericsson,-0.12521162021263887
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Pato O'Ward,-0.21491231524653
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Rinus VeeKay,-0.0015612624517152465
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Romain Grosjean,-0.03606798633394563
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Scott Dixon,-0.18712414614370557
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Scott McLaughlin,-0.1864763013325289
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Simon Pagenaud,0.0686972257053641
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Simona De Silvestro,0.5039807871329861
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Takuma Sato,0.023498416811961666
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Tatiana Calderon,1.3850674491742119
IndyCar_2022_5376_sonsio_grand_prix_at_road_america,IndyCar,Will Power,-0.1622920453489097
IndyCar_2022_5377_xpel_375,IndyCar,Alex Palou,-0.3098087715403085
IndyCar_2022_5377_xpel_375,IndyCar,Alexander Rossi,-0.11875469797461269
IndyCar_2022_5377_xpel_375,IndyCar,Callum Ilott,0.071907599786683
IndyCar_2022_5377_xpel_375,IndyCar,Christian Lundgaard,-0.0830823593151187
IndyCar_2022_5377_xpel_375,IndyCar,Colton Herta,-0.20120059452273398
IndyCar_2022_5377_xpel_375,IndyCar,Conor Daly,0.2133252117737971
IndyCar_2022_5377_xpel_375,IndyCar,Dalton Kellett,0.7997437558422529
IndyCar_2022_5377_xpel_375,IndyCar,David Malukas,-0.04987459367374202
IndyCar_2022_5377_xpel_375,IndyCar,Devlin DeFrancesco,0.2675103255461502
IndyCar_2022_5377_xpel_375,IndyCar,Ed Carpenter,0.09322188655841074
IndyCar_2022_5377_xpel_375,IndyCar,Felix Rosenqvist,-0.1265272419980796
IndyCar_2022_5377_xpel_375,IndyCar,Graham Rahal,0.05073078534366635
IndyCar_2022_5377_xpel_375,IndyCar,Helio Castroneves,0.1287874217363772
IndyCar_2022_5377_xpel_375,IndyCar,JR Hildebrand,0.1579689271652531
IndyCar_2022_5377_xpel_375,IndyCar,Jimmie Johnson,0.5487935342996368
IndyCar_2022_5377_xpel_375,IndyCar,Josef Newgarden,-0.24073964257915453
IndyCar_2022_5377_xpel_375,IndyCar,Kyle Kirkwood,-0.05704279006153083
IndyCar_2022_5377_xpel_375,IndyCar,Marcus Ericsson,-0.12816105490887486
IndyCar_2022_5377_xpel_375,IndyCar,Pato O'Ward,-0.21393545831478236
IndyCar_2022_5377_xpel_375,IndyCar,Rinus VeeKay,0.0015924142178205757
IndyCar_2022_5377_xpel_375,IndyCar,Romain Grosjean,-0.041168279465535536
IndyCar_2022_5377_xpel_375,IndyCar,Santino Ferrucci,0.13127132209070017
IndyCar_2022_5377_xpel_375,IndyCar,Scott Dixon,-0.18664708325411764
IndyCar_2022_5377_xpel_375,IndyCar,Scott McLaughlin,-0.1825526235052494
IndyCar_2022_5377_xpel_375,IndyCar,Simon Pagenaud,0.06943011766266795
IndyCar_2022_5377_xpel_375,IndyCar,Takuma Sato,0.03046824104521717
IndyCar_2022_5377_xpel_375,IndyCar,Will Power,-0.16402982735102847
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Alex Palou,-0.30347392536244466
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Alexander Rossi,-0.11691616179299658
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Callum Ilott,0.07789614299352164
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Christian Lundgaard,-0.08663139845694345
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Colton Herta,-0.19695112968448683
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Conor Daly,0.21395847162032144
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Dalton Kellett,0.7960528764297624
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,David Malukas,-0.04950149637128728
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Devlin DeFrancesco,0.25987708604912935
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Felix Rosenqvist,-0.12054368760947762
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Graham Rahal,0.04781906159445944
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Helio Castroneves,0.12867229903530908
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Jack Harvey,0.197787463451719
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Jimmie Johnson,0.5298134654984945
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Josef Newgarden,-0.2403048147146069
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Kyle Kirkwood,-0.054721910490533834
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Marcus Ericsson,-0.12797739732629523
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Pato O'Ward,-0.2145939569262318
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Rinus VeeKay,0.004786332102608899
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Romain Grosjean,-0.04074386697913439
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Scott Dixon,-0.18392198802198922
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Scott McLaughlin,-0.17698501128982314
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Simon Pagenaud,0.0702465974144291
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Simona De Silvestro,0.5893712802654817
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Takuma Sato,0.02297298732086722
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Tatiana Calderon,1.4127720784427138
IndyCar_2022_5378_honda_indy_200_at_mid_ohio,IndyCar,Will Power,-0.16148533447004676
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Alex Palou,-0.3088620465786216
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Alexander Rossi,-0.11821364808920537
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Callum Ilott,0.07771440308780331
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Christian Lundgaard,-0.08444154788657912
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Colton Herta,-0.20476727536071906
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Conor Daly,0.21366727912625524
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Dalton Kellett,0.7985011650623998
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,David Malukas,-0.050673219983557546
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Devlin DeFrancesco,0.2633813472627033
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Ed Carpenter,0.07304202211325296
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Felix Rosenqvist,-0.12714633405261713
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Graham Rahal,0.05105519156941263
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Helio Castroneves,0.12643781902980014
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Jack Harvey,0.19843967543932367
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Jimmie Johnson,0.5562327423890894
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Josef Newgarden,-0.23616042229695997
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Kyle Kirkwood,-0.06071795964817277
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Marcus Ericsson,-0.12641891219232682
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Pato O'Ward,-0.2101642010178071
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Rinus VeeKay,0.005075745302809032
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Romain Grosjean,-0.03982367281947826
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Scott Dixon,-0.18600762712307975
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Scott McLaughlin,-0.18585379321382542
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Simon Pagenaud,0.05987043607633996
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Takuma Sato,0.020049706203457533
IndyCar_2022_5379_hy_veedeals_com_250,IndyCar,Will Power,-0.16060691207425515
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Alex Palou,-0.31071737846273384
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Alexander Rossi,-0.12068985380172255
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Callum Ilott,0.077945221378966
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Christian Lundgaard,-0.08502872991500302
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Colton Herta,-0.20268247194455508
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Conor Daly,0.2126786848174034
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Dalton Kellett,0.7960987068822304
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,David Malukas,-0.04923841126236064
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Devlin DeFrancesco,0.26337529873055193
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Ed Carpenter,0.08785167907260952
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Felix Rosenqvist,-0.1276941637305719
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Graham Rahal,0.05104241770219466
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Helio Castroneves,0.12202041427378042
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Jack Harvey,0.1953979221106784
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Jimmie Johnson,0.5582726436843759
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Josef Newgarden,-0.2350826671352184
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Kyle Kirkwood,-0.06043500629610988
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Marcus Ericsson,-0.12621757375575782
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Pato O'Ward,-0.20843932794062803
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Rinus VeeKay,0.0015277315421633908
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Romain Grosjean,-0.04118547707838227
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Scott Dixon,-0.18616238410031918
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Scott McLaughlin,-0.1852092207066897
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Simon Pagenaud,0.059402727473219424
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Takuma Sato,0.02461930731194534
IndyCar_2022_5380_hy_vee_salute_to_farmers_300,IndyCar,Will Power,-0.15818221256895898
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Alex Palou,-0.3067144952445682
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Alexander Rossi,-0.10468917769224063
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Callum Ilott,0.07281690455363446
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Christian Lundgaard,-0.07066496158009936
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Colton Herta,-0.1879378225280353
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Conor Daly,0.21421539164404046
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Dalton Kellett,0.776935184264516
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,David Malukas,-0.0530003278610906
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Devlin DeFrancesco,0.26014980501020957
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Felix Rosenqvist,-0.1267780913106093
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Graham Rahal,0.053648692199317984
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Helio Castroneves,0.11858472185126741
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Jack Harvey,0.1965904755435251
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Jimmie Johnson,0.5284112320765778
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Josef Newgarden,-0.23780825171469233
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Kyle Kirkwood,-0.06504469912130585
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Marcus Ericsson,-0.12825945900983016
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Pato O'Ward,-0.221046181037493
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Rinus VeeKay,0.004974299506274039
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Romain Grosjean,-0.044355793621601226
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Scott Dixon,-0.1861239542715612
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Scott McLaughlin,-0.18091888532113679
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Simon Pagenaud,0.07075935376208144
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Takuma Sato,0.007538286121556279
IndyCar_2022_5381_gallagher_grand_prix,IndyCar,Will Power,-0.16424231895518435
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Alex Palou,-0.30881174288356483
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Alexander Rossi,-0.11679975814318075
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Callum Ilott,0.08572739019060417
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Christian Lundgaard,-0.08380170673716222
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Colton Herta,-0.20158369882744556
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Conor Daly,0.21451352009266939
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Dalton Kellett,0.7932210860470351
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,David Malukas,-0.048768907285209814
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Devlin DeFrancesco,0.2634591549100355
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Felix Rosenqvist,-0.12936640712991163
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Graham Rahal,0.05142895476631064
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Helio Castroneves,0.1281927718089987
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Jack Harvey,0.20081522786203232
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Jimmie Johnson,0.5326358691754638
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Josef Newgarden,-0.24247035604886333
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Kyle Kirkwood,-0.05651470625505278
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Marcus Ericsson,-0.12955107666351784
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Pato O'Ward,-0.21530981575478422
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Rinus VeeKay,0.0036585300994137707
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Romain Grosjean,-0.038378926352117856
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Scott Dixon,-0.18773830429353333
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Scott McLaughlin,-0.18470816452443165
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Simon Pagenaud,0.06772582769622108
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Simona De Silvestro,0.5137173287451493
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Takuma Sato,0.020186025320268156
IndyCar_2022_5382_big_machine_music_city_grand_prix,IndyCar,Will Power,-0.16440917375735176
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Alex Palou,-0.3090475932663766
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Alexander Rossi,-0.11646784884500835
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Callum Ilott,0.07719019418942319
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Christian Lundgaard,-0.08732001012452678
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Colton Herta,-0.20189823647144908
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Conor Daly,0.21530701774889077
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Dalton Kellett,0.8029406858407581
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,David Malukas,-0.04709121619250691
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Devlin DeFrancesco,0.26748306893395163
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Ed Carpenter,0.06779046690062851
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Felix Rosenqvist,-0.1299572064892286
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Graham Rahal,0.05046582646452411
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Helio Castroneves,0.12798960541573998
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Jack Harvey,0.20206757129273079
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Jimmie Johnson,0.5400531427079472
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Josef Newgarden,-0.23838575209317642
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Kyle Kirkwood,-0.05885102678411896
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Marcus Ericsson,-0.12725511744690732
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Pato O'Ward,-0.2126761486312937
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Rinus VeeKay,-0.001585977451462339
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Romain Grosjean,-0.04140487865983141
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Scott Dixon,-0.18688449317430553
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Scott McLaughlin,-0.1822880729990888
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Simon Pagenaud,0.06762234695552223
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Takuma Sato,0.034708184162894375
IndyCar_2022_5383_bommarito_automotive_group_500,IndyCar,Will Power,-0.16249532183195414
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Alex Palou,-0.30993378995351295
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Alexander Rossi,-0.11518170592570706
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Callum Ilott,0.07868930400182908
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Christian Lundgaard,-0.0807390857873059
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Colton Herta,-0.1993150056323443
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Conor Daly,0.21047267086517413
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Dalton Kellett,0.7991416907589944
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,David Malukas,-0.05213494922397042
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Devlin DeFrancesco,0.25591354169505737
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Felix Rosenqvist,-0.12839425857600084
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Graham Rahal,0.053122275486768254
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Helio Castroneves,0.11415754419651866
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Jack Harvey,0.1963881316387509
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Jimmie Johnson,0.5226356149221535
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Josef Newgarden,-0.23987641008790936
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Kyle Kirkwood,-0.05704279006153083
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Marcus Ericsson,-0.1290548780000251
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Pato O'Ward,-0.2108620561449223
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Rinus VeeKay,0.003728524593100055
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Romain Grosjean,-0.048437458474280014
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Scott Dixon,-0.18500963166035653
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Scott McLaughlin,-0.17828926489824892
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Simon Pagenaud,0.056640090861156525
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Takuma Sato,0.017837273194551605
IndyCar_2022_5384_grand_prix_of_portland,IndyCar,Will Power,-0.15747637145337276
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Alex Palou,-0.3094818977408386
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Alexander Rossi,-0.1150774721064755
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Callum Ilott,0.082024597697619
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Christian Lundgaard,-0.08354558201352633
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Colton Herta,-0.19043832555070986
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Conor Daly,0.21088114729440546
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Dalton Kellett,0.7761083511627609
IndyCar_2022_5385_honda_indy_toronto,IndyCar,David Malukas,-0.04991230704097578
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Devlin DeFrancesco,0.26000962194252314
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Felix Rosenqvist,-0.12396475415086085
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Graham Rahal,0.05241548762387023
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Helio Castroneves,0.1187589135696729
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Jack Harvey,0.19625329700179384
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Jimmie Johnson,0.5296570065775157
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Josef Newgarden,-0.2422210562727517
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Kyle Kirkwood,-0.06911964118309777
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Marcus Ericsson,-0.1277467876100602
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Pato O'Ward,-0.2158858424113256
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Rinus VeeKay,0.0028318638043391734
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Romain Grosjean,-0.04432003365078653
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Scott Dixon,-0.17676024874539842
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Scott McLaughlin,-0.186060066227486
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Simon Pagenaud,0.06952600526233996
IndyCar_2022_5385_honda_indy_toronto,IndyCar,Will Power,-0.16627217907754474
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,Alex Palou,-0.3077889825602627
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,Alexander Rossi,-0.11699622294257105
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,Callum Ilott,0.06879594342452389
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,Christian Lundgaard,-0.08430185864502965
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,Colton Herta,-0.20176193485065122
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,Conor Daly,0.2116253344285053
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,Dalton Kellett,0.8063808754651426
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,David Malukas,-0.07103596945640303
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,Devlin DeFrancesco,0.26647207701917225
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,Felix Rosenqvist,-0.1271663549947843
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,Graham Rahal,0.051156659699202044
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,Helio Castroneves,0.12456617060082427
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,Jack Harvey,0.19806173992553802
IndyCar_2022_5386_firestone_grand_prix_of_st_petersburg,IndyCar,Jimmie Johnson,0.5166763687830108
